439,.00,500.00,"9877770001466","discount green",3,0,20191101,81323,911
441,1500.01,9999999.00,"9877770001466","discount green",5,0,20191101,81323,911
442,.00,500.00,"9877770001473","discount green",3,0,20191101,81323,911
443,500.01,1500.00,"9877770001473","discount green",4,0,20191101,81323,911
444,1500.01,9999999.00,"9877770001473","discount green",5,0,20191101,81323,911
446,500.01,1500.00,"9877770001480","discount green",4,0,20191101,81323,911
447,1500.01,9999999.00,"9877770001480","discount green",5,0,20191101,81323,911
448,.00,500.00,"9877770001497","discount green",3,0,20191101,81323,911
450,1500.01,9999999.00,"9877770001497","discount green",5,0,20191101,81323,911
451,.00,500.00,"9877770001503","discount green",3,0,20191101,81323,911
452,500.01,1500.00,"9877770001503","discount green",4,0,20191101,81323,911
454,.00,500.00,"9877770001510","discount green",3,0,20191101,81323,911
455,500.01,1500.00,"9877770001510","discount green",4,0,20191101,81323,911
456,1500.01,9999999.00,"9877770001510","discount green",5,0,20191101,81323,911
458,500.01,1500.00,"9877770001527","discount green",4,0,20191101,81323,911
459,1500.01,9999999.00,"9877770001527","discount green",5,0,20191101,81323,911
460,.00,500.00,"9877770001534","discount green",3,0,20191101,81323,911
461,500.01,1500.00,"9877770001534","discount green",4,0,20191101,81323,911
463,.00,500.00,"9877770001541","discount green",3,0,20191101,81323,911
464,500.01,1500.00,"9877770001541","discount green",4,0,20191101,81323,911
465,1500.01,9999999.00,"9877770001541","discount green",5,0,20191101,81323,911
467,500.01,1500.00,"9877770001558","discount green",4,0,20191101,81323,911
468,1500.01,9999999.00,"9877770001558","discount green",5,0,20191101,81323,911
469,.00,500.00,"9877770001565","discount green",3,0,20191101,81323,911
471,1500.01,9999999.00,"9877770001565","discount green",5,0,20191101,81323,911
472,.00,500.00,"9877770001572","discount green",3,0,20191101,81323,911
473,500.01,1500.00,"9877770001572","discount green",4,0,20191101,81323,911
475,.00,500.00,"9877770001589","discount green",3,0,20191101,81323,911
476,500.01,1500.00,"9877770001589","discount green",4,0,20191101,81323,911
477,1500.01,9999999.00,"9877770001589","discount green",5,0,20191101,81323,911
479,500.01,1500.00,"9877770001596","discount green",4,0,20191101,81323,911
480,1500.01,9999999.00,"9877770001596","discount green",5,0,20191101,81323,911
481,.00,500.00,"9877770001602","discount green",3,0,20191101,81323,911
482,500.01,1500.00,"9877770001602","discount green",4,0,20191101,81323,911
485,500.01,1500.00,"9877770001619","discount green",4,0,20191101,81323,911
486,1500.01,9999999.00,"9877770001619","discount green",5,0,20191101,81323,911
487,.00,500.00,"9877770001626","discount green",3,0,20191101,81323,911
489,1500.01,9999999.00,"9877770001626","discount green",5,0,20191101,81323,911
490,.00,500.00,"9877770001633","discount green",3,0,20191101,81323,911
491,500.01,1500.00,"9877770001633","discount green",4,0,20191101,81323,911
492,1500.01,9999999.00,"9877770001633","discount green",5,0,20191101,81323,911
494,500.01,1500.00,"9877770001640","discount green",4,0,20191101,81323,911
495,1500.01,9999999.00,"9877770001640","discount green",5,0,20191101,81323,911
496,.00,500.00,"9877770001657","discount green",3,0,20191101,81323,911
498,1500.01,9999999.00,"9877770001657","discount green",5,0,20191101,81323,911
499,.00,500.00,"9877770001664","discount green",3,0,20191101,81323,911
500,500.01,1500.00,"9877770001664","discount green",4,0,20191101,81323,911
502,.00,500.00,"9877770001671","discount green",3,0,20191101,81323,911
503,500.01,1500.00,"9877770001671","discount green",4,0,20191101,81323,911
504,1500.01,9999999.00,"9877770001671","discount green",5,0,20191101,81323,911
506,500.01,1500.00,"9877770001688","discount green",4,0,20191101,81323,911
507,1500.01,9999999.00,"9877770001688","discount green",5,0,20191101,81323,911
508,.00,500.00,"9877770001695","discount green",3,0,20191101,81323,911
510,1500.01,9999999.00,"9877770001695","discount green",5,0,20191101,81323,911
511,.00,500.00,"9877770001701","discount green",3,0,20191101,81323,911
512,500.01,1500.00,"9877770001701","discount green",4,0,20191101,81323,911
513,1500.01,9999999.00,"9877770001701","discount green",5,0,20191101,81323,911
515,500.01,1500.00,"9877770001718","discount green",4,0,20191101,81323,911
516,1500.01,9999999.00,"9877770001718","discount green",5,0,20191101,81323,911
517,.00,500.00,"9877770001725","discount green",3,0,20191101,81323,911
519,1500.01,9999999.00,"9877770001725","discount green",5,0,20191101,81323,911
520,.00,500.00,"9877770001732","discount green",3,0,20191101,81323,911
521,500.01,1500.00,"9877770001732","discount green",4,0,20191101,81323,911
523,.00,500.00,"9877770001749","discount green",3,0,20191101,81323,911
524,500.01,1500.00,"9877770001749","discount green",4,0,20191101,81323,911
